tmdbId,tmdb_status,tmdb_title,original_title,director,tmdb_genres,release_date,runtime,original_language,tmdb_rating,tmdb_vote_count,popularity,overview
14251,ok,Weirdsville,Weirdsville,Allan Moyle,Drama | Action | Comedy,2007-10-12,90.0,en,5.9,69.0,1.2053,"Dexter and Royce, two stoners in the small town of Weedsville, attempt to cover up the overdose of Royce's girlfriend Matilda. What leads from an old drive-in being perfect place to ditch her turns into the accidental discovery of a Satanic cult, who brings Mattie back from the dead after their ritual is botched. Along with the two's dealer Omar on their tail, how will these buddies and their slightly-off lady-on-board deal with the dangers of drug debt and demon-worshipping magic?"
7343,ok,City of Men,Cidade dos Homens,Paulo Morelli,Drama,2007-08-31,106.0,pt,7.044,305.0,2.5905,"Best buddies Acerola and Laranjinha, about to turn 18, discover things about their missing fathers' pasts which will shatter their solid friendship, in the middle of a war between rival drug gangs from Rio's favelas."
13649,ok,High School Musical 2,High School Musical 2,Kenny Ortega,Comedy | Family | TV Movie,2007-08-17,111.0,en,6.501,3901.0,5.0219,"The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy, Gabriella, Chad, and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known, will he give up the Wildcats and Gabriella to rise to the top?"
13637,ok,Sukiyaki Western Django,Sukiyaki Western Django,Takashi Miike,Adventure | Action | Comedy | Western | Thriller,2007-09-15,121.0,ja,6.178,365.0,3.2663,"A nameless gunfighter arrives in a town ripped apart by rival gangs and, though courted by both to join, chooses his own path."
13655,ok,Camp Rock,Camp Rock,Matthew Diamond,Music | Family | TV Movie,2008-06-20,94.0,en,6.387,2191.0,6.3282,"When Mitchie gets a chance to attend Camp Rock, her life takes an unpredictable twist, and she learns just how important it is to be true to yourself."
51247,not_found,,,,,,,,,,,
15067,ok,"The Good, the Bad, the Weird","좋은 놈, 나쁜 놈, 이상한 놈",Kim Jee-woon,Action | Adventure | Comedy | Western,2008-07-16,130.0,ko,7.154,836.0,4.0908,"The story of three Korean outlaws in 1930s Manchuria and their dealings with the Japanese army and Chinese and Russian bandits. The Good (a bounty hunter), the Bad (a hitman), and the Weird (a thief) battle the army and the bandits in a race to use a treasure map to uncover the riches of legend."
16325,ok,Echelon Conspiracy,Echelon Conspiracy,Greg Marcks,Action | Thriller,2009-02-27,105.0,en,6.138,499.0,4.4792,"Mysterious cell phone messages promise a young American engineer untold wealth - then make him the target of a deadly international plot. Dangerous security operatives chase the engineer across the globe, while a powerful government official pursues a mysterious agenda that threatens the stability of the entire world."
13975,ok,In the Electric Mist,In the Electric Mist,Bertrand Tavernier,Thriller | Drama | Crime | Mystery,2009-04-15,117.0,en,6.1,473.0,2.9811,"Lt. Dave Robicheaux, a detective in New Iberia, Louisiana, is trying to link the murder of a local hooker to New Orleans mobster Julie 'Baby Feet' Balboni, who is co-producer of a Civil War film. When the star of the film,  Elrod Sykes, reports finding another corpse in the Atchafalaya Swamp near the movie set, Robicheaux starts another investigation, believing the corpse to be the remains of a black man whose murder he witnessed 35 years earlier."
27085,ok,The Land That Time Forgot,The Land That Time Forgot,Kevin Connor,Science Fiction | Action | Adventure,1974-08-13,90.0,en,5.68,203.0,2.3767,"During World War I, a German U-boat sinks a British passenger ship and takes the survivors aboard. After getting lost in fog, the submarine surfaces near the unknown island of Caprona, a lost world where they find dinosaurs and Neanderthals."
19265,ok,Whatever Works,Whatever Works,Woody Allen,Comedy | Romance,2009-06-19,92.0,en,7.067,1867.0,5.2416,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works."""
11115,ok,Deal,Deal,Gil Cates Jr.,Comedy | Drama,2008-01-29,85.0,en,5.34,78.0,1.5938,"As an ex-gambler teaches a hot-shot college kid some things about playing cards, he finds himself pulled into the world series of poker, where his protégé is his toughest competition."
28053,ok,City Island,City Island,Raymond De Felitta,Drama | Comedy,2009-03-06,104.0,en,6.943,405.0,3.0832,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private."
21910,ok,I Sell the Dead,I Sell the Dead,Glenn McQuaid,Comedy | Drama | Horror,2008-08-07,85.0,en,5.968,206.0,4.7109,"18th century justice catches up with a pair of grave robbers. With only a few hours to go before his date with the guillotine, Arthur Blake tells his life story to Father Francis Duffy. Before long, Arthur spills the beans on how he got started in the grim corpse peddling business with seasoned ghoul Willie Grimes."
22820,ok,Gentlemen Broncos,Gentlemen Broncos,Jared Hess,Comedy | Science Fiction | Drama,2009-09-30,89.0,en,5.705,195.0,1.9469,A teenager attends a fantasy writers' convention where he discovers his idea has been stolen by an established novelist.
22640,ok,Shrink,Shrink,Jonas Pate,Comedy | Drama,2009-07-24,104.0,en,6.195,257.0,2.3401,"Unable to cope with a recent personal tragedy, LA's top celebrity shrink turns into a pothead with no concern for his appearance and a creeping sense of his inability to help his patients."
25927,ok,Staten Island,Staten Island,James DeMonaco,Drama | Action | Thriller | Crime,2009-02-07,96.0,en,6.0,121.0,2.3421,"Sully is desperate to give his unborn son the chance he never had. Jasper wants to escape the mobsters that have infiltrated his life and business. Parmie, a local mob boss, dreams of crushing the competition. All three men live in Staten Island, and once their lives intersect, nothing will ever be the same."
34563,ok,Our Family Wedding,Our Family Wedding,Rick Famuyiwa,Comedy,2010-03-12,103.0,en,5.6,142.0,2.9908,"The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud."
31723,ok,Women in Trouble,Women in Trouble,Sebastian Gutierrez,Comedy | Drama,2009-11-13,92.0,en,5.115,131.0,2.5114,"Several women (and one girl) in L.A. are hiding something from someone else, or discovering something hidden from them. Maxine, a therapist, discovers her husband cheating on her with the mother of Charlotte, a 13-year old patient. Addy (the other woman) and her sister Doris have withheld from the girl the truth of her parentage. Holly, an adult film actor, isn't telling her friend Bambi how she feels about her, and another actor, Elektra, who discovers she's pregnant, hasn't told the baby's father that she loves him. A stuck elevator, a car crash, mid-air turbulence, a flight attendant, a shotgun-wielding bartender, and her roommate, who's a masseuse, help these women communicate."
39053,ok,Cyrus,Cyrus,Mark Duplass | Jay Duplass,Comedy | Drama | Romance,2010-06-18,91.0,en,5.916,467.0,3.2953,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over."
36801,ok,Cemetery Junction,Cemetery Junction,Ricky Gervais | Stephen Merchant,Drama | Comedy,2010-04-14,94.0,en,6.512,326.0,2.9699,"In 1970s England, three blue-collar friends spend their days joking, drinking, fighting and chasing girls. Freddie wants to leave their working-class world but cool, charismatic Bruce and lovable loser Snork are happy with life the way it is. When Freddie gets a new job as a door-to-door salesman and bumps into his old school sweetheart Julie, the gang are forced to make choices that will change their lives for ever."
40247,ok,Please Give,Please Give,Nicole Holofcener,Comedy | Drama,2010-04-30,90.0,en,6.206,165.0,2.1224,"In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns."
40850,ok,Cherrybomb,Cherrybomb,Lisa Barros D'Sa | Glenn Leyburn,Drama | Romance | Thriller,2009-02-08,86.0,en,5.488,123.0,2.496,"Teenagers Luke, Malachy, and Michelle embark on a wild weekend of drink, drugs, shop-lifting and stealing cars. But what starts out as a game turns deadly serious when the three discover that they can't get off the wild ride they've set in motion."
24122,ok,The Rebound,The Rebound,Bart Freundlich,Romance | Comedy,2009-09-16,95.0,en,6.5,973.0,7.1444,"Upon discovering her husband's infidelity, Sandy leaves the suburbs and moves into the city. There, she befriends Aram, a guy whose wife only married him so she could get a green card. Sandy hires Aram to be her nanny, and it isn't long until Aram and Sandy find out they get along wonderfully and start to date. But is their relationship real or is it, in fact, just a rebound for both of them?"
43593,ok,Piranha 3D,Piranha 3D,Alexandre Aja,Comedy | Horror,2010-08-20,88.0,en,5.422,2433.0,8.6539,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria."
41479,ok,The Joneses,The Joneses,Derrick Borte,Comedy | Drama,2010-04-16,96.0,en,6.198,653.0,3.9795,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors."
38073,ok,Going the Distance,Going the Distance,Nanette Burstein,Comedy | Drama | Romance,2010-08-27,102.0,en,6.089,788.0,4.5243,"Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good."
38031,ok,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,Woody Allen,Comedy | Drama | Romance,2010-09-22,98.0,en,5.921,917.0,3.998,"Two married couples find only trouble and heartache as their complicated lives unfold. After 40 years of marriage, Alfie leaves his wife to pursue what he thinks is happiness with a call girl. His wife, Helena, reeling from abandonment, decides to follow the advice of a psychic. Sally, the daughter of Alfie and Helena, is unhappy in her marriage and develops a crush on her boss, while her husband, Roy, falls for a woman engaged to be married."
41556,ok,The Romantics,The Romantics,Galt Niederhoffer,Drama | Romance,2010-09-10,97.0,en,4.92,261.0,3.2696,"Alliances are tested when seven college pals reunite to watch two of their own say “I do” at a seaside wedding. But the maid of honor and the groom share a passionate history, and the bride isn’t the only one who’s wondering if it’s all in the past."
48838,ok,London Boulevard,London Boulevard,William Monahan,Drama | Crime,2010-11-10,103.0,en,5.9,826.0,3.5596,A parolee falls for a reclusive movie star while trying to evade a ruthless gangster.
42684,ok,Skyline,Skyline,Colin Strause | Greg Strause,Science Fiction | Action | Thriller,2010-11-11,93.0,en,5.068,1826.0,6.5445,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them."
46829,ok,Barney's Version,Barney's Version,Richard J. Lewis,Comedy | Drama,2010-10-26,134.0,en,6.958,496.0,3.5469,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky."
46528,ok,The Warrior's Way,The Warrior's Way,Lee Seung-moo,Adventure | Fantasy | Action | Western | Thriller,2010-12-01,100.0,en,6.602,684.0,4.3515,A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.
50204,ok,Burke & Hare,Burke & Hare,John Landis,Comedy | Thriller | History | Horror,2010-10-29,91.0,en,6.084,525.0,2.7969,Two 19th-century opportunists become serial killers so that they can maintain their profitable business supplying cadavers to an anatomist.
50725,ok,Take Me Home Tonight,Take Me Home Tonight,Michael Dowse,Comedy | Drama | Romance,2011-03-04,97.0,en,5.969,733.0,3.5743,"Recent MIT grad Matt Franklin should be well on his way to a successful career at a Fortune 500 company, but instead he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori, walks in and invites him to an end-of-summer party. With the help of his twin sister and his best friend, Matt hatches a plan to change the course of his life."
49494,ok,The Eagle,The Eagle,Kevin Macdonald,Adventure | Drama,2011-02-08,114.0,en,6.242,1448.0,6.1707,"In 140 AD, twenty years after the unexplained disappearance of the entire Ninth Legion in the mountains of Scotland, young centurion Marcus Aquila arrives from Rome to solve the mystery and restore the reputation of his father, the commander of the Ninth. Accompanied only by his British slave Esca, Marcus sets out across Hadrian's Wall into the uncharted highlands of Caledonia - to confront its savage tribes, make peace with his father's memory, and retrieve the lost legion's golden emblem, the Eagle of the Ninth."
38322,ok,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",John Whitesell,Crime | Comedy | Action,2011-02-16,107.0,en,5.5,1319.0,7.2747,"FBI agent Malcolm Turner and his 17-year-old son Trent go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them."
53172,ok,Henry's Crime,Henry's Crime,Malcolm Venville,Crime | Comedy,2010-01-14,108.0,en,5.819,388.0,5.5041,"An aimless man is sent to prison for a crime he did not commit, an ex-con targets the same bank he was sent away for robbing."
57586,ok,African Cats,African Cats,Keith Scholey | Alastair Fothergill,Documentary | Adventure,2011-04-21,89.0,en,7.325,260.0,3.8154,"African Cats captures the real-life love, humor and determination of the majestic kings of the savanna. The story features Mara, an endearing lion cub who strives to grow up with her mother’s strength, spirit and wisdom; Sita, a fearless cheetah and single mother of five mischievous newborns; and Fang, a proud leader of the pride who must defend his family from a once banished lion."
49013,ok,Cars 2,Cars 2,John Lasseter,Animation | Family | Adventure | Comedy,2011-06-11,106.0,en,6.188,8610.0,25.5448,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.
59968,ok,Our Idiot Brother,Our Idiot Brother,Jesse Peretz,Comedy | Drama,2011-08-26,90.0,en,6.128,1053.0,3.477,"Everybody has one—the sibling who is always just a little bit behind the curve when it comes to getting his life together. For sisters Liz, Miranda and Natalie, that person is their perennially upbeat brother, Ned. But as each of their lives begins to unravel, Ned's family comes to realise that Ned isn't such an idiot after all."
69798,ok,The Inbetweeners Movie,The Inbetweeners Movie,Ben Palmer,Comedy,2011-08-19,97.0,en,6.2,999.0,3.6682,"High school graduation just wouldn’t be complete without an unchaperoned, uninhibited and unforgettable final holiday. At least that’s what Will, Jay, Simon and Neil think when they book a two-week stay on an exotic Greek island. As their dreams of sun-drenched days and booze-filled nights are left hopelessly unfulfilled, the lads fight their way into the party scene with hilariously humiliating results."
48572,ok,Red State,Red State,Kevin Smith,Horror | Action | Thriller,2011-08-19,88.0,en,6.037,1059.0,3.7509,"Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter Christian fundamentalists with a much more sinister agenda."
70868,ok,I Don't Know How She Does It,I Don't Know How She Does It,Douglas McGrath,Romance | Comedy,2011-09-16,89.0,en,5.173,417.0,2.8665,"As an employee at a Boston-based financial firm, Kate Reddy struggles daily to balance the demands of her high-powered career with the needs of her husband, Richard, and their two children. When she gets an account that requires frequent trips to New York and her husband gets a new job, Kate finds herself spread even thinner. Complicating Kate's life even more is her new business associate Jack Abelhammer, who throws temptation into the mix."
65055,ok,Shark Night 3D,Shark Night 3D,David R. Ellis,Thriller | Horror,2011-09-02,91.0,en,5.07,614.0,5.6995,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.
68817,ok,Footloose,Footloose,Craig Brewer,Drama | Music | Romance,2011-10-06,113.0,en,6.575,1749.0,5.3489,"Ren MacCormack is transplanted from Boston to the small southern town of Bomont where loud music and dancing are prohibited. Not one to bow to the status quo, Ren challenges the ban, revitalizing the town and falling in love with the minister’s troubled daughter Ariel in the process."
88794,ok,J. Edgar,J. Edgar,Clint Eastwood,Drama | Crime | History,2011-11-09,137.0,en,6.233,2610.0,4.3221,"As the face of law enforcement in the United States for almost 50 years, J. Edgar Hoover was feared and admired, reviled and revered. But behind closed doors, he held secrets that would have destroyed his image, his career, and his life."
73499,ok,The Double,The Double,Michael Brandt,Action | Drama | Crime,2011-10-27,98.0,en,5.8,727.0,3.7643,"The mysterious murder of a US senator bearing the distinctive trademark of the legendary Soviet assassin 'Cassius', forces retired CIA operative, Paul Shepherson to team with rookie FBI agent, Ben Geary  to solve the crime. Having spent his career chasing Cassius, Shepherdson is convinced his nemesis is long dead, but is pushed to take on the case by his former supervisor, Tom Highland. Geary, who wrote his Master's thesis on Shepherdson's pursuit of the Soviet killer, is certain that Cassius has resurfaced."
30618,ok,Bunraku,Bunraku,Guy Moshe,Thriller | Action | Drama,2010-09-01,125.0,en,5.8,358.0,3.2831,"In a world with no guns, a mysterious drifter, a bartender and a young samurai plot revenge against a ruthless leader and his army of thugs, headed by nine diverse and deadly assassins."
51995,ok,Salvation Boulevard,Salvation Boulevard,George Ratliff,Comedy | Thriller | Action | Drama,2011-07-15,96.0,en,5.3,85.0,1.5933,Set in the world of mega-churches in which a former Deadhead-turned-born-again-Christian finds himself on the run from fundamentalist members of his mega-church who will do anything to protect their larger-than-life pastor.
63574,ok,Joyful Noise,Joyful Noise,Todd Graff,Comedy | Music,2012-01-13,117.0,en,6.399,169.0,3.0053,"G.G. Sparrow faces off with her choir's newly appointed director, Vi Rose Hill, over the group's direction as they head into a national competition."
72842,ok,Albatross,Albatross,Niall MacCormick,Drama,2011-10-14,90.0,en,6.029,121.0,1.6635,"Beth, a bookish teenager, befriends Emilia, an aspiring novelist who has just arrived in town. Emilia soon begins an affair with Beth's father that threatens to have devastating consequences."
74998,ok,Seeking Justice,Seeking Justice,Roger Donaldson,Action | Drama | Thriller,2011-09-02,105.0,en,5.921,1111.0,5.3661,"After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score."
84200,ok,"For a Good Time, Call...","For a Good Time, Call...",Jamie Travis,Comedy | Drama,2012-08-31,87.0,en,5.85,323.0,2.7621,"College ""frenemies"" Lauren and Katie move in together after losing a relationship and rent control, respectively. Sharing Katie's late grandmother's apartment in New York City, the girls bicker with each other until one fateful night, when Katie's noisy bedroom activities make Lauren barge in and discover a dirty little secret. This revelation brings them closer together, and Lauren (the brains) and Katie (the talent) concoct a wildly successful business venture. As profits swell, the girls reevaluate their hopes and dreams and realize that just because someone pees in your hair in college doesn't mean she won't be your best friend 10 years later."
79548,ok,Gone,Gone,Heitor Dhalia,Thriller | Mystery,2012-02-23,94.0,en,6.232,1257.0,4.5705,"Jill Conway is trying to rebuild her life after escaping a terrifying kidnapping. Though she is having a difficult time, she takes small steps toward normalcy by starting a new job and inviting her sister, Molly, to move in with her. Returning home from work one morning, Jill discovers that Molly has vanished, and she is certain that the same man who previously abducted her has returned for revenge."
76489,ok,The Three Stooges,The Three Stooges,Peter Farrelly | Bobby Farrelly,Comedy,2012-04-13,92.0,en,5.804,660.0,7.0782,"Left on the doorstep of an orphanage run by nuns, three newborn knuckleheads grow up to be finger-poking, nyuk-nyuking janitors named Larry, Curly and Moe. When they learn that financial problems will soon force the only home they've ever known to close, the trio sets out to raise $830,000 in one month. Out in the world for the very first time, the three innocent bumblers become embroiled in a murder plot and find stardom on a TV reality show."
70436,ok,The Raven,The Raven,James McTeigue,Crime | Thriller | Mystery,2012-03-09,111.0,en,6.295,1465.0,3.9315,"A fictionalized account of the last days of Edgar Allan Poe's life, in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories."
54271,ok,The Big Bang,The Big Bang,Tony Krantz,Action | Mystery | Thriller,2011-02-03,101.0,en,5.303,147.0,2.9669,"A private detective is hired to find a missing stripper but the job turns complicated when everyone he questions ends up dead. From the mean streets of Los Angeles to the desolate desert of New Mexico, Cruz must contend with a brutal Russian Boxer, three brash LAPD detectives, an aged billionaire looking for the Big Bang, and the billionaire's stunningly gorgeous wife. The solution to the mystery will cost ten lives, net $30 million and just might explain - well - everything."
67660,ok,Think Like a Man,Think Like a Man,Tim Story,Comedy | Romance,2012-04-20,122.0,en,6.796,904.0,5.0958,"The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage."
89326,ok,96 Minutes,96 Minutes,Aimee Lagos,Drama | Thriller,2011-10-14,93.0,en,5.7,90.0,1.5237,"The story of 4 lives slammed together in a shocking moment. Intercutting between a carjacking and the separate stories of the 4 kids, we watch as they hurtle toward a life-changing end."
92591,ok,Bernie,Bernie,Richard Linklater,Comedy | Crime | Drama,2012-04-27,99.0,en,6.58,1056.0,3.4442,"In small-town Texas, affable and popular mortician Bernie Tiede strikes up a friendship with Marjorie Nugent, a wealthy widow well known for her sour attitude. When she becomes controlling and abusive, Bernie goes to great lengths to remove himself from her grasp."
12645,ok,Inhale,Inhale,Baltasar Kormákur,Drama | Action | Thriller,2010-08-27,100.0,en,6.042,132.0,1.765,A couple goes to dangerous lengths to find a lung donor for their daughter.
81836,ok,To Rome with Love,To Rome with Love,Woody Allen,Comedy | Romance,2012-04-20,111.0,en,5.792,2104.0,4.8541,"Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man."
95516,ok,Cleanskin,Cleanskin,Hadi Hajaig,Drama | Thriller | Crime,2012-03-08,108.0,en,5.633,361.0,3.1624,"While working undercover as a bodyguard to arms dealer Harry, former-soldier-turned-secret-service-agent Ewan survives a bloody shootout with a member of an Islamic terrorist cell who steals Harry's briefcase full of Semtex explosives and escapes. Ewan's spymasters task Ewan with hunting down the cell members and retrieving the briefcase."
84165,ok,2 Days in New York,2 Days in New York,Julie Delpy,Comedy | Drama | Romance,2012-03-28,91.0,en,5.608,315.0,2.6878,"Marion and Mingus both come from failed relationships but, by bringing their children together, they've managed to form a small yet happy family. Tensions in their household soon begin to spike when Marion's jovial father shows up on their doorstep with his randy daughter and her peculiar boyfriend in tow. As the motor-mouthed houseguests shatter every taboo imaginable, the happy couple begin to question their commitment."
85414,ok,Brake,Brake,Gabe Torres,Crime | Action | Thriller | Mystery,2012-03-22,92.0,en,5.808,227.0,2.0354,A Secret Service Agent is held captive in the trunk of a car and endures high-speed mental and physical torture as terrorists attempt to extract needed information for their sinister plot.
77174,ok,ParaNorman,ParaNorman,Sam Fell | Chris Butler,Family | Animation | Adventure | Comedy,2012-08-03,93.0,en,7.0,2836.0,8.6888,"In the town of Blithe Hollow, Norman Babcock can speak to the dead, but no one other than his eccentric new friend believes his ability is real. One day, Norman's eccentric uncle tells him of a ritual he must perform to protect the town from a curse cast by a witch centuries ago."
83403,ok,Conception,Conception,Josh Stolberg,Comedy | Romance,2011-04-28,77.0,en,4.552,29.0,1.6657,"Conception is a clever, romantic comedy that proves it takes more than sex to make a baby. From a couple fighting the odds of fertility to young teenagers losing their virginity, the film follows nine very different couples on the night they conceive, showing that sex can sometimes be more neurotic than erotic. The hilarious ensemble cast includes Emmy-winner Julie Bowen and Sarah Hyland (“Modern Family”), Connie Britton (“Friday Night Lights”), David Arquette (Never Been Kissed), Jason Mantzoukas (“The League”), and Alan Tudyk (Dodgeball)."
100529,ok,Lola Versus,Lola Versus,Daryl Wein,Comedy,2012-04-24,87.0,en,5.02,148.0,3.943,"Just three weeks before her wedding, Lola's longtime fiance, Luke, dumps her. With her 30th birthday looming and being forced to re-enter the New York City dating scene, she feels adrift in a cold world. She leans on her friends for support but, after a series of romantic humiliations, professional blunders and boozy antics, Lola realizes that she alone is in charge of her fate."
84306,ok,Liberal Arts,Liberal Arts,Josh Radnor,Romance | Comedy | Drama,2012-09-14,97.0,en,6.463,584.0,3.7859,"Newly single, 35, and uninspired by his job, Jesse Fisher worries that his best days are behind him. But no matter how much he buries his head in a book, life keeps pulling Jesse back. When his favorite college professor invites him to campus to speak at his retirement dinner, Jesse jumps at the chance."
94348,ok,Alex Cross,Alex Cross,Rob Cohen,Action | Thriller | Crime | Mystery,2012-10-18,101.0,en,5.1,781.0,4.8217,"Alex Cross, a genius homicide detective/psychologist is trying to clean up the mean streets of Detroit while keeping his family out of the line of fire. As he mulls over accepting a job with the FBI, he is told that a friend has been murdered and he vows to track down the killer. Soon, he and his team are forced to match wits with a psychotic contract killer, who displays a disturbing commitment towards seeing his job through."
126797,ok,Mental,Mental,P.J. Hogan,Comedy | Drama,2012-10-04,116.0,en,5.581,86.0,1.68,"A charismatic, crazy hothead transforms a family's life when she becomes the nanny of five girls."
113947,ok,The Sessions,The Sessions,Ben Lewin,Drama | Romance | Comedy,2012-05-02,95.0,en,6.892,627.0,6.8773,"Though a childhood bout with polio left him dependent on an iron lung, Mark O'Brien maintains a career as a journalist and poet. A writing assignment dealing with sex and the disabled piques Mark's curiosity, and he decides to investigate the possibility of experiencing sex himself. When his overtures toward a caregiver scare her away, he books an appointment with sex surrogate Cheryl Cohen-Greene to lose his virginity."
96724,ok,Anna Karenina,Anna Karenina,Joe Wright,Drama | Romance | History,2012-09-06,129.0,en,6.697,2429.0,7.4824,"In Imperial Russia, Anna, wife of the officer Karenin, goes to Moscow to visit her brother. On the way, she meets charming cavalry officer Vronsky, to whom she's immediately attracted. But in St. Petersburg’s high society, a relationship like this could destroy a woman’s reputation."
135708,ok,Nature Calls,Nature Calls,Todd Rohal,Comedy,2012-03-10,79.0,en,4.041,49.0,1.686,"Polar-opposite brothers Randy and Kirk never saw eye-to-eye, but their rivalry is taken to a new level when Randy hijacks Kirk's son's sleepover, taking the boys on a Scout Trip to remember."
73935,ok,Vamps,Vamps,Amy Heckerling,Comedy | Romance | Horror,2012-08-25,93.0,en,5.3,304.0,3.3373,The modern-day story focuses on two beautiful young vampires who are living the good nightlife in New York until love enters the picture and each has to make a choice that will jeopardize their immortality.
58547,ok,10 Years,10 Years,Jamie Linden,Comedy | Drama,2012-09-14,100.0,en,5.8,585.0,2.9216,A group of friends reunite ten years after their high-school graduation.
97614,ok,Deadfall,Deadfall,Stefan Ruzowitzky,Crime | Drama | Thriller,2012-11-08,95.0,en,5.968,735.0,4.4526,"A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration."
87504,ok,Hyde Park on Hudson,Hyde Park on Hudson,Roger Michell,Comedy | Drama | History,2012-12-07,94.0,en,5.289,216.0,2.3066,"The story of the love affair between FDR and his distant cousin Margaret Stuckley, centered around the weekend in 1939 when the King and Queen of the United Kingdom visited upstate New York."
40722,ok,How to Make Love to a Woman,How to Make Love to a Woman,Scott Culver,Comedy | Romance,2010-07-13,91.0,en,4.333,54.0,1.94,"When Andy hears his girlfriend Lauren sigh after sex, he panics. But even with the help of his friends, porn stars and tantric experts, he continues to stumble in the bedroom, finally realizing that in order to give Lauren the 'O' word, he first needs to say the 'L' word. Starring Josh Meyers, Krysten Ritter, Ian Somerhalder, Jenna Jameson and Ken Jeong."
139567,ok,Fire with Fire,Fire with Fire,David Barrett,Action | Crime | Drama | Thriller,2012-08-31,97.0,en,5.668,743.0,5.0033,A fireman takes an unexpected course of action when a man whom he's been ordered to testify against—after being held up at a local convenience store—threatens him.
88042,ok,Parental Guidance,Parental Guidance,Andy Fickman,Comedy,2012-12-25,104.0,en,5.948,492.0,3.2649,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.
133694,ok,Promised Land,Promised Land,Gus Van Sant,Drama,2012-09-23,106.0,en,6.289,752.0,5.2782,"A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources."
135921,ok,Everything or Nothing,Everything or Nothing,Stevan Riley,Documentary,2012-10-05,98.0,en,7.228,79.0,1.8938,"The story of three men with a shared dream: James Bond franchise producers Albert R. Broccoli and Harry Saltzman, and Bond creator and author Ian Fleming. It’s the thrilling and inspiring narrative behind the longest running film franchise in cinema history, which began in 1962."
84336,ok,Shadow Dancer,Shadow Dancer,James Marsh,Thriller,2012-02-12,101.0,en,5.949,285.0,3.4554,"In 1990s Belfast, a woman is forced to betray all she believes in for the sake of her son."
